text,user_nickname,user_unique_id,user_profile,video_id,video_url,black_campaign
Yang punya nya aja pake SK-II wkwk,48GROUP,about_48g,https://www.tiktok.com/@about_48g,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7384055235335816198&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7425118139774616327&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
aku pernh ke gt tpi bukn karna skincare tpi bner² sprti itu alhamdulillah sekarang sembuh,chi chi ♎,ayangnay1994,https://www.tiktok.com/@ayangnay1994,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7034074500620092418&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422238042725286661&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ngeri2 sedep aku ga pernah sama sekali muka pakai skincare . lebih besar rasa takut nya. niat pingin cantik klo ga cocok nnti zonk 🥺.,тєтєн' 乃όĤᗩㄚ,liahaerani90,https://www.tiktok.com/@liahaerani90,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6994074563383182338&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7423030375914308360&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
lngsung lari ke komen kok pada slah paham yh🤦‍♀️pdhl dia mnta tnggung jawab kena cocok Sama produknya🤔,Jhulea04,leaajjh,https://www.tiktok.com/@leaajjh,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6863340603125810181&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421162203086177029&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
pakai produk bioxsine mba aman produk nya dari erova dan sudah teruji klinis oleh dokter kulit,FYP,fypyah99,https://www.tiktok.com/@fypyah99,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7368110430512153606&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421836041961194245&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
untungnya gw gk perna tertarik,andriani wiwi,andriani5977,https://www.tiktok.com/@andriani5977,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7128740365688341505&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422186332438446853&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
kembali ke awal ya guyss... sesuai jenis kulit masing2 dan yg namanya skincare itu cocok cocokan,Rismaaa🎧,khrizmaa04,https://www.tiktok.com/@khrizmaa04,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6551919837953933313&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421002835485410054&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
skincare apa aja klo gk cocok ya gk bagus diwajah,Dwi Nurwiyastri,dwinurwiyastri,https://www.tiktok.com/@dwinurwiyastri,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7091553808429941786&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421494413430391558&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Made in Japan keren 1 Minggu flek ku ilng,🤸sagitarius🤸,0_sagitarius_0,https://www.tiktok.com/@0_sagitarius_0,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7318000503056057349&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421928793088787206&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"maaf kak, yg terkahir kayaknya fotonya mulai pake filter atau dicerahkan gto loh terang bgt soalnya",to infinity and beyond 🚀,yougotafriendin,https://www.tiktok.com/@yougotafriendin,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7013190159718958081&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7423718778532446982&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Aku juga korban daviena,nurkasiro(pika)🖤,nurkas.pika1,https://www.tiktok.com/@nurkas.pika1,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6969510950114247686&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7432886011737211656&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
tim yg belum pernh nglirik produk deviena dan gk tertarik🤭,rahmacie,rahmacie,https://www.tiktok.com/@rahmacie,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7110027830192358426&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421522122579952390&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
jgn beli skincare luaran.harus dgn resep dr sesuai kulit racikan skincare dr lebih aman,lutfahhayati1,lutfahhayati1,https://www.tiktok.com/@lutfahhayati1,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7193520766289495042&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421569556581155590&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"sama aku pernah jerawatan gede"" gitu sampek bolak balik kedokter 😭😭",Tanpa nama,rotull27,https://www.tiktok.com/@rotull27,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7014406478003225601&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421555025484858117&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"loh,pertama pake apa kak? sampe gitu banget",UnknowPeople,ssnnjaaaa_,https://www.tiktok.com/@ssnnjaaaa_,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7227865715951485978&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421628382020731654&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ada yang mau gak aku ada facial wash na yang glowing adan tonernya yang acne soalnya baru kepake 2 kali,D & i,indanasulfaaaa,https://www.tiktok.com/@indanasulfaaaa,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7259411650218050565&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7463375603959431943&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
mungkin tdinya bekas pke cream yg bermerkucrit. sebelum pindah ke cream lain.,Mira Fitria,mirafitria508,https://www.tiktok.com/@mirafitria508,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7314268192234095622&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421539022972994309&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"Alhamdulillah,,muka ku dri dulu sllu pake mikup murah tpi glowing tuh ,usia 39 pd g percaya 😅 dikira 28 thn 🤣🤣🤣",Renin Nuraeni,renin.nuraeni,https://www.tiktok.com/@renin.nuraeni,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7051606380596003841&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422170894556447493&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
pakai yang ada di minimarket saja aman 👍,Srie Juwarti ❤️,srijuwarti49,https://www.tiktok.com/@srijuwarti49,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6767391288238212098&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422238497090962181&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
aku kemaren sempet pengen beli dan untung aja gak jadi,anitasyahputri163,anitasyahputri163,https://www.tiktok.com/@anitasyahputri163,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6956949520530752514&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421753318778274565&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Saya secinta itu sama deviena kk …wajah saya lebih sehat sekarang,Hi,evasusanti157,https://www.tiktok.com/@evasusanti157,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6708663764738425857&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422148354052702982&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Deviena emng sebagus itu woy,kdrama_craze,kdrama_kingdom,https://www.tiktok.com/@kdrama_kingdom,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7382808158601659398&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7424574126985413381&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
air wudhu yang paling gratis!??,kamu siapa,98fetrik,https://www.tiktok.com/@98fetrik,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6827530586417021953&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422769010255414021&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
konfirmasi produuk sudah ad lisensi sekrang,Yuma Maa,yuma.maa,https://www.tiktok.com/@yuma.maa,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7374803426193048592&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422516525821362950&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Sama gw juga dlu pernah gtu😭😭😭 ngilanginnya 3tahun woy,Hana Nurfajri,teh_hanoy,https://www.tiktok.com/@teh_hanoy,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7315323636829684743&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7423744217296831237&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"owner nya sedang tidak baik2 saja kak,jdi mungkin blm bisa ngirim stok untuk setahun ,😳",srxkaaa,srxkaaa,https://www.tiktok.com/@srxkaaa,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6964309995429643270&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421805877861073670&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
nih kan sdh bukti nya,jasmine,jasminajalah4,https://www.tiktok.com/@jasminajalah4,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7315790434307015687&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422337939151749894&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"ko baru muncul kenapa ko engga dari kemaren""",refi mia,user21760550442542,https://www.tiktok.com/@user21760550442542,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6956190576866264065&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422302796793381638&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Nang dokter kulit mbak. Kuwi kudu dilaser dll,Edfina Rahmarini,finaedfinar,https://www.tiktok.com/@finaedfinar,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7032620848553411586&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421567174802752262&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
tergantung cocok apa enggak si sbnrnya kalo aku dr dulu pake cocok aja si,`MENDOAN GUNUNG RACING TEAM`,nengecaii,https://www.tiktok.com/@nengecaii,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6768372023119905793&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422238267498922757&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ya Allah ..kasihan mba..lekas pulih ya mba,rullycake,putrimelati666,https://www.tiktok.com/@putrimelati666,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6608603895169286146&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422828497351754501&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ngimana daviena skincare mu memakan korban kasihan wajahnya jadi hancur ...,Sofikah,sofikah96,https://www.tiktok.com/@sofikah96,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7378120763859338246&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421496295112065797&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
"alasan gua ga mau pakek apa skincare soalnya walupun kulit gua item kusem tapi sensitif cuma maskeran aja bruntus""",Moca,me_erss,https://www.tiktok.com/@me_erss,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7179638844077687809&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421339974082380549&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"aku tau ini dari pacarku, skrg jadi suamiku, tp entah knpa kalo dengr ini kebawa ke masa lalu, tah itu masa lalu suami atau diri sendiri 😭",mamiRuby🐨,syafriska,https://www.tiktok.com/@syafriska,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6757641040130425857&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421472035665347334&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
kak serius,min.rsmnny.___,yangg03.__,https://www.tiktok.com/@yangg03.__,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7238786700528649222&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421529659089863430&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"inimah cocok""kan",slebewe,awm_05,https://www.tiktok.com/@awm_05,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7319428612007429126&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7425820829320364806&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
tim yang GK pernah pke skincare,Lestari,.pujiwidya,https://www.tiktok.com/@.pujiwidya,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6514219010019295234&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7423750715593851653&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
semua ini tergantung jenis kulit lo,let,vallcrie_shdw,https://www.tiktok.com/@vallcrie_shdw,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6943767075819684865&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422072072450491142&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"q juga,,tpi aq langsung berhenti 😁😁",Arek Lampung 🇮🇩🇸🇬🥰,bundanyaraffi2,https://www.tiktok.com/@bundanyaraffi2,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7202105438040736795&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422214724374414087&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Bu owner nya ga mau posting ulang si giliran yang glowing di posting ulang ☺️,tiramisu,tiraminsuenaktau,https://www.tiktok.com/@tiraminsuenaktau,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6922010201969951745&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7419634600388051718&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"tr gantung muka,,mknya KLO yg sensitif mndingan k dokter aj",Nabila irene,nabila.irene,https://www.tiktok.com/@nabila.irene,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7348797124794565634&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421728845961822982&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
sama aku juga pakai Daviena alhamdulilah cocok dan muka ku glowing,pransiska,princrmvtvo,https://www.tiktok.com/@princrmvtvo,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7195822212380623899&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421126176490685189&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"𝘴𝘢𝘵𝘶 𝘢𝘫𝘢 𝘴𝘢𝘬𝘪𝘵
𝘢𝘱𝘢𝘭𝘢𝘨𝘪 𝘴𝘦𝘮𝘶𝘬𝘢...",anggita02🫧💨,giii_83,https://www.tiktok.com/@giii_83,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7240076114109940737&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7417865662612062981&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
habis berapa paket kak ngilangin jerawatnya?,afniii✨💋,haiimnis,https://www.tiktok.com/@haiimnis,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6993281064382759938&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422322499362358021&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
bukan korban ka cuma GK cocok aja .,vicky,vickycukzz,https://www.tiktok.com/@vickycukzz,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6917269057113916417&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422105112435671813&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
masaaa sih,Febri ristiawan,febri.ristiawan,https://www.tiktok.com/@febri.ristiawan,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7073927680135005185&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422364854071362310&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ngakak 😂😂😂😂,angkasa,angkasa8594,https://www.tiktok.com/@angkasa8594,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7410032934034637830&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421868477546578694&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
Untung aja aku GK ikut2n pke produk viral🤭...,Riusfamlly01By,riusfamlly01,https://www.tiktok.com/@riusfamlly01,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7113025742027408385&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422585007732884230&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"mbak gwe pernah nemenin cwek kek mbak,tapi pas dia udh glow up,gwe di tinggal mbak",Bustami10,bustami965,https://www.tiktok.com/@bustami965,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6958955960942740481&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421847064240014086&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
beli mhal mhal pake sekali dah beruntusan,mmh rahaf,mmhrahaf7,https://www.tiktok.com/@mmhrahaf7,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7262745131333370885&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421529254322094855&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
aku kira tdi korban daviena kek gitu yang pertama,5 Januari ultah🤪🤪,rwarr.uwuw.alebew,https://www.tiktok.com/@rwarr.uwuw.alebew,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7278930655949128710&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7461271338239148806&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
aku pake daviena malah jerawat muncul sampe ke leher jg jd lngsng ku stop,axcvsan,sanialia_,https://www.tiktok.com/@sanialia_,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6957997476792173569&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7444518334379705105&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
jangan slh paham Daviena yg mengubah mukanya menjadi cantik dan jerawat nya sembuh 🙏,tity panesa,titypanesa2,https://www.tiktok.com/@titypanesa2,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7179076878971257858&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7442202960586081042&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
plis aku pake daviena muka jadi ancur😭,Hani Maissaroh,hani.maissaroh,https://www.tiktok.com/@hani.maissaroh,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6726310083800695809&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7451084208045785876&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
"aku pake daviena cocok, Mlah bikin mulus",￶￶aly jmt😹,inaa_7.6,https://www.tiktok.com/@inaa_7.6,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7426736818362762246&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7455334704473047813&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"pe,mau nanya daviena ad merkuri ga?",-Rbioo.cloud🩰,love_.a11,https://www.tiktok.com/@love_.a11,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7430257424844309520&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7454843228328985352&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
tapii kmren muka ku juga jerawatan coba pake daviena lumayan bersih terus putih juga padahal kulitku susah putihh,🦋,st4rb00dss,https://www.tiktok.com/@st4rb00dss,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7428200412920939525&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7450642432025264903&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
keberapa kali pake Daviena kak?,dina,dinaamhpfun,https://www.tiktok.com/@dinaamhpfun,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7392990174697522181&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7456839353987367687&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
sama.....,sw3tty_bill4🙇🏻‍♀️,ndf_4u,https://www.tiktok.com/@ndf_4u,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7387310770176590854&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7463327249032348434&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ada yang mau gantiin serum sama night cream gold ku gak?,nyy,rsyww2,https://www.tiktok.com/@rsyww2,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7440870001144366087&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7453016375469540103&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
"komennya pada kenapa heh, pada liat sampe akhir ga sih klen nih😭",ᴠᴇɢᴀ ᴢʀ,v_________r,https://www.tiktok.com/@v_________r,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7032831884208636929&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421719422522589957&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
klo jerawat di hidung ganggu bgt jir bikin ga pd,iput,putriibaee_,https://www.tiktok.com/@putriibaee_,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6817275453587850242&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7417787044359111429&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ya Ampunn,Sany Sinaga,sanyrodearni,https://www.tiktok.com/@sanyrodearni,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6811470543783707650&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7422689280567591685&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
pasti sakit banget ya untung aku cuma beruntusan ajh🙏😭,⚡★NIA SUNDA★⚡,ghonia238,https://www.tiktok.com/@ghonia238,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=7425573710856324102&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7458272607327404807&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,ya
kok baru nongol serelah viral,Nyapo Rek,kawan_mu94,https://www.tiktok.com/@kawan_mu94,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6994816494664909825&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7420793104213426950&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
ak jua rusak mkai itu ngk ad yg tnggung jwb,Nor Halifah,falah1718,https://www.tiktok.com/@falah1718,7.42E+18,https://t.tiktok.com/i18n/share/video/7417423839954521350/?_d=egdcac634gj3c0&comment_author_id=6509070726414761985&mid=6742370323221448706&preview_pb=0&region=ID&share_comment_id=7421799226386105094&share_item_id=7417423839954521350&sharer_language=en&source=h5_t&u_code=0,tidak
